,timestamp,location,price,FirstName,LastName,Is_Loyalty,day,hour,minute,second,cents,CarID,CurrentEmploymentType,CurrentEmploymentTitle
52,2014-01-06 13:19:00,Gelatogalore,12.74,Linnea,Bergen,True,6,13,19,0,74.0,6.0,Information Technology,IT Group Manager
53,2014-01-06 13:19:00,Kalami Kafenion,30.1,Varja,Lagos,True,6,13,19,0,10.0,23.0,Security,Badging Office
54,2014-01-06 13:20:00,Hippokampos,34.03,Anda,Ribera,True,6,13,20,0,3.0,0.0,Other,Other
55,2014-01-06 13:21:00,Hippokampos,28.23,Lucas,Alcazar,False,6,13,21,0,23.0,1.0,Information Technology,IT Helpdesk
56,2014-01-06 13:22:00,Ouzeri Elian,38.9,Isande,Borrasca,True,6,13,22,0,90.0,7.0,Engineering,Drill Technician
57,2014-01-06 13:23:00,Hippokampos,13.26,Edvard,Vann,True,6,13,23,0,26.0,34.0,Security,Perimeter Control
58,2014-01-06 13:24:00,Guy's Gyros,15.44,Lars,Azada,True,6,13,24,0,44.0,2.0,Engineering,Engineer
59,2014-01-06 13:27:00,Abila Zacharo,30.08,Ingrid,Barranco,True,6,13,27,0,8.0,4.0,Executive,SVP/CFO
60,2014-01-06 13:27:00,Abila Zacharo,50.14,Kanon,Herrero,False,6,13,27,0,14.0,22.0,Security,Badging Office
61,2014-01-06 13:28:00,Katerina’s Café,33.54,Linda,Lagos,True,6,13,28,0,54.0,0.0,Other,Other
62,2014-01-06 13:28:00,Kalami Kafenion,8.64,Ruscella,Mies Haber,True,6,13,28,0,64.0,0.0,Other,Other
63,2014-01-06 13:30:00,Guy's Gyros,16.92,Sven,Flecha,True,6,13,30,0,92.0,17.0,Information Technology,IT Technician
64,2014-01-06 13:35:00,Hippokampos,36.54,Rachel,Pantanal,True,6,13,35,0,54.0,0.0,Other,Other
65,2014-01-06 13:35:00,Abila Zacharo,12.05,Isia,Vann,True,6,13,35,0,5.0,16.0,Security,Perimeter Control
66,2014-01-06 13:37:00,Ouzeri Elian,20.56,Stenig,Fusil,True,6,13,37,0,56.0,20.0,Security,Building Control
67,2014-01-06 13:39:00,Guy's Gyros,11.22,Marin,Onda,True,6,13,39,0,22.0,26.0,Engineering,Drill Site Manager
68,2014-01-06 13:41:00,Gelatogalore,22.64,Nils,Calixto,True,6,13,41,0,64.0,8.0,Information Technology,IT Technician
69,2014-01-06 13:42:00,Ouzeri Elian,20.4,Vira,Frente,True,6,13,42,0,40.0,19.0,Engineering,Hydraulic Technician
70,2014-01-06 13:46:00,Guy's Gyros,30.82,Felix,Balas,True,6,13,46,0,82.0,3.0,Engineering,Engineer
71,2014-01-06 13:46:00,Katerina’s Café,18.56,Isak,Baza,True,6,13,46,0,56.0,5.0,Information Technology,IT Technician
72,2014-01-06 13:46:00,Guy's Gyros,19.67,Willem,Vasco-Pais,True,6,13,46,0,67.0,35.0,Executive,Environmental Safety Advisor
73,2014-01-06 13:47:00,Kalami Kafenion,22.13,Gustav,Cazar,False,6,13,47,0,13.0,11.0,Engineering,Hydraulic Technician
74,2014-01-06 13:48:00,Ouzeri Elian,20.74,Cornelia,Lais,True,6,13,48,0,74.0,0.0,Other,Other
75,2014-01-06 13:48:00,Ouzeri Elian,30.87,Bertrand,Ovan,True,6,13,48,0,87.0,29.0,Facilities,Facilities Group Manager
76,2014-01-06 13:50:00,Katerina’s Café,13.59,Lidelse,Dedos,True,6,13,50,0,59.0,14.0,Engineering,Engineering Group Manager
77,2014-01-06 13:50:00,Katerina’s Café,32.64,Birgitta,Frente,True,6,13,50,0,64.0,18.0,Engineering,Geologist
78,2014-01-06 13:52:00,Kalami Kafenion,22.31,Minke,Mies,True,6,13,52,0,31.0,24.0,Security,Perimeter Control
79,2014-01-06 13:52:00,Gelatogalore,36.33,Kare,Orilla,True,6,13,52,0,33.0,27.0,Engineering,Drill Technician
80,2014-01-06 13:53:00,Katerina’s Café,36.95,Adra,Nubarron,False,6,13,53,0,95.0,25.0,Engineering,Geologist
81,2014-01-06 13:54:00,Abila Zacharo,23.15,Hennie,Osvaldo,True,6,13,54,0,15.0,21.0,Security,Perimeter Control
82,2014-01-06 13:57:00,Hippokampos,8.64,Axel,Calzas,True,6,13,57,0,64.0,9.0,Engineering,Drill Technician
83,2014-01-06 13:58:00,Hippokampos,38.25,Dante,Coginian,True,6,13,58,0,25.0,0.0,Other,Other
84,2014-01-06 13:59:00,Katerina’s Café,39.41,Loreto,Bodrogi,True,6,13,59,0,41.0,15.0,Security,Site Control
85,2014-01-06 14:00:00,Kalami Kafenion,13.08,Varro,Awelon,True,6,14,0,0,8.0,0.0,Other,Other
86,2014-01-06 14:00:00,Gelatogalore,23.41,Inga,Ferro,True,6,14,0,0,41.0,13.0,Security,Site Control
87,2014-01-06 14:04:00,Hippokampos,30.88,Mat,Bramar,True,6,14,4,0,88.0,0.0,Other,Other
88,2014-01-06 14:05:00,Abila Zacharo,18.11,Hideki,Cocinaro,True,6,14,5,0,11.0,12.0,Security,Site Control
89,2014-01-06 14:15:00,Kalami Kafenion,27.4,Emile,Arpa,True,6,14,15,0,40.0,0.0,Other,Other
90,2014-01-06 14:17:00,Katerina’s Café,19.65,Felix,Resumir,True,6,14,17,0,65.0,30.0,Security,Security Group Manager
91,2014-01-06 15:14:00,Abila Airport,777.06,Albina,Hafon,True,6,15,14,0,6.0,100.0,Facilities,Truck Driver
92,2014-01-06 15:39:00,Abila Airport,612.47,Henk,Mies,True,6,15,39,0,47.0,100.0,Facilities,Truck Driver
93,2014-01-06 17:28:00,U-Pump,59.51,Varja,Lagos,True,6,17,28,0,51.0,23.0,Security,Badging Office
94,2014-01-06 18:56:00,Katerina’s Café,38.65,Linda,Lagos,True,6,18,56,0,65.0,0.0,Other,Other
95,2014-01-06 19:08:00,Katerina’s Café,26.46,Emile,Arpa,True,6,19,8,0,46.0,0.0,Other,Other
96,2014-01-06 19:18:00,Guy's Gyros,39.29,Sven,Flecha,True,6,19,18,0,29.0,17.0,Information Technology,IT Technician
97,2014-01-06 19:50:00,Frydos Autosupply n' More,253.87,Elsa,Orilla,True,6,19,50,0,87.0,28.0,Engineering,Drill Technician
98,2014-01-06 20:07:00,Katerina’s Café,23.63,Linnea,Bergen,True,6,20,7,0,63.0,6.0,Information Technology,IT Group Manager
99,2014-01-06 20:08:00,Katerina’s Café,12.32,Lidelse,Dedos,True,6,20,8,0,32.0,14.0,Engineering,Engineering Group Manager
100,2014-01-06 20:09:00,Guy's Gyros,11.94,Felix,Resumir,True,6,20,9,0,94.0,30.0,Security,Security Group Manager
101,2014-01-06 20:12:00,Frydos Autosupply n' More,80.85,Dante,Coginian,True,6,20,12,0,85.0,0.0,Other,Other
102,2014-01-06 20:13:00,Guy's Gyros,22.57,Varja,Lagos,True,6,20,13,0,57.0,23.0,Security,Badging Office
103,2014-01-06 20:15:00,Guy's Gyros,37.82,Stenig,Fusil,True,6,20,15,0,82.0,20.0,Security,Building Control
104,2014-01-06 20:15:00,Frydos Autosupply n' More,175.87,Cornelia,Lais,True,6,20,15,0,87.0,0.0,Other,Other
105,2014-01-06 20:19:00,Katerina’s Café,21.66,Carla,Forluniau,False,6,20,19,0,66.0,0.0,Other,Other
106,2014-01-06 20:20:00,Hippokampos,35.34,Gustav,Cazar,True,6,20,20,0,34.0,11.0,Engineering,Hydraulic Technician
107,2014-01-06 20:24:00,Guy's Gyros,28.94,Inga,Ferro,True,6,20,24,0,94.0,13.0,Security,Site Control
108,2014-01-06 20:26:00,Albert's Fine Clothing,276.9,Lucas,Alcazar,True,6,20,26,0,90.0,1.0,Information Technology,IT Helpdesk
109,2014-01-06 20:28:00,Guy's Gyros,15.29,Hideki,Cocinaro,True,6,20,28,0,29.0,12.0,Security,Site Control
110,2014-01-06 20:29:00,Hippokampos,25.5,Vira,Frente,True,6,20,29,0,50.0,19.0,Engineering,Hydraulic Technician
111,2014-01-06 20:29:00,Katerina’s Café,17.92,Hennie,Osvaldo,True,6,20,29,0,92.0,21.0,Security,Perimeter Control
112,2014-01-06 20:30:00,Katerina’s Café,28.0,Anda,Ribera,True,6,20,30,0,0.0,0.0,Other,Other
113,2014-01-06 20:33:00,Katerina’s Café,15.52,Bertrand,Ovan,True,6,20,33,0,52.0,29.0,Facilities,Facilities Group Manager
114,2014-01-06 20:36:00,Hippokampos,26.8,Axel,Calzas,True,6,20,36,0,80.0,9.0,Engineering,Drill Technician
115,2014-01-06 20:46:00,Hippokampos,24.41,Varro,Awelon,True,6,20,46,0,41.0,0.0,Other,Other
116,2014-01-06 20:46:00,Hippokampos,21.33,Lars,Azada,True,6,20,46,0,33.0,2.0,Engineering,Engineer
117,2014-01-06 20:47:00,Frydos Autosupply n' More,89.3,Ruscella,Mies Haber,True,6,20,47,0,30.0,0.0,Other,Other
118,2014-01-06 20:49:00,Shoppers' Delight,293.67,Isia,Vann,True,6,20,49,0,67.0,16.0,Security,Perimeter Control
119,2014-01-06 20:52:00,Hippokampos,17.27,Ingrid,Barranco,True,6,20,52,0,27.0,4.0,Executive,SVP/CFO
120,2014-01-06 20:59:00,Katerina’s Café,26.1,Kare,Orilla,True,6,20,59,0,10.0,27.0,Engineering,Drill Technician
121,2014-01-06 21:03:00,Katerina’s Café,10.72,Birgitta,Frente,False,6,21,3,0,72.0,18.0,Engineering,Geologist
122,2014-01-06 21:03:00,Albert's Fine Clothing,121.76,Minke,Mies,True,6,21,3,0,76.0,24.0,Security,Perimeter Control
123,2014-01-06 21:11:00,Hippokampos,28.14,Orhan,Strum,False,6,21,11,0,14.0,32.0,Executive,SVP/COO
124,2014-01-06 21:12:00,Katerina’s Café,26.51,Mat,Bramar,True,6,21,12,0,51.0,0.0,Other,Other
125,2014-01-06 21:23:00,Frydos Autosupply n' More,197.32,Adra,Nubarron,True,6,21,23,0,32.0,25.0,Engineering,Geologist
126,2014-01-06 21:32:00,Frydos Autosupply n' More,274.98,Marin,Onda,True,6,21,32,0,98.0,26.0,Engineering,Drill Site Manager
127,2014-01-06 21:52:00,Hippokampos,20.61,Ada,Campo-Corrente,True,6,21,52,0,61.0,10.0,Executive,SVP/CIO
128,2014-01-07 07:27:00,Brew've Been Served,5.08,Sven,Flecha,True,7,7,27,0,8.0,17.0,Information Technology,IT Technician
129,2014-01-07 07:31:00,Brew've Been Served,12.74,Cornelia,Lais,True,7,7,31,0,74.0,0.0,Other,Other
130,2014-01-07 07:33:00,Brew've Been Served,7.09,Edvard,Vann,False,7,7,33,0,9.0,34.0,Security,Perimeter Control
131,2014-01-07 07:35:00,Hallowed Grounds,14.05,Nils,Calixto,True,7,7,35,0,5.0,8.0,Information Technology,IT Technician
132,2014-01-07 07:37:00,Hallowed Grounds,8.91,Emile,Arpa,True,7,7,37,0,91.0,0.0,Other,Other
133,2014-01-07 07:41:00,Hallowed Grounds,19.59,Lidelse,Dedos,False,7,7,41,0,59.0,14.0,Engineering,Engineering Group Manager
134,2014-01-07 07:45:00,Brew've Been Served,19.6,Stenig,Fusil,False,7,7,45,0,60.0,20.0,Security,Building Control
135,2014-01-07 07:46:00,Hallowed Grounds,4.44,Lucas,Alcazar,True,7,7,46,0,44.0,1.0,Information Technology,IT Helpdesk
136,2014-01-07 07:46:00,Coffee Cameleon,9.1,Bertrand,Ovan,True,7,7,46,0,10.0,29.0,Facilities,Facilities Group Manager
137,2014-01-07 07:47:00,Hallowed Grounds,7.88,Marin,Onda,True,7,7,47,0,88.0,26.0,Engineering,Drill Site Manager
138,2014-01-07 07:48:00,Hallowed Grounds,18.97,Hideki,Cocinaro,True,7,7,48,0,97.0,12.0,Security,Site Control
139,2014-01-07 07:49:00,Coffee Cameleon,7.66,Linnea,Bergen,True,7,7,49,0,66.0,6.0,Information Technology,IT Group Manager
140,2014-01-07 07:50:00,Brew've Been Served,4.39,Ruscella,Mies Haber,True,7,7,50,0,39.0,0.0,Other,Other
141,2014-01-07 07:50:00,Hallowed Grounds,9.61,Kare,Orilla,True,7,7,50,0,61.0,27.0,Engineering,Drill Technician
142,2014-01-07 07:52:00,Brew've Been Served,3.0,Minke,Mies,True,7,7,52,0,0.0,24.0,Security,Perimeter Control
143,2014-01-07 07:54:00,Brew've Been Served,11.92,Kanon,Herrero,True,7,7,54,0,92.0,22.0,Security,Badging Office
144,2014-01-07 07:55:00,Brew've Been Served,9.06,Varja,Lagos,True,7,7,55,0,6.0,23.0,Security,Badging Office
145,2014-01-07 07:56:00,Brew've Been Served,18.53,Brand,Tempestad,True,7,7,56,0,53.0,33.0,Engineering,Drill Technician
146,2014-01-07 07:57:00,Hallowed Grounds,10.33,Anda,Ribera,True,7,7,57,0,33.0,0.0,Other,Other
147,2014-01-07 07:58:00,Brew've Been Served,17.4,Dante,Coginian,True,7,7,58,0,40.0,0.0,Other,Other
148,2014-01-07 08:00:00,Brew've Been Served,11.91,Mat,Bramar,True,7,8,0,0,91.0,0.0,Other,Other
149,2014-01-07 08:00:00,Coffee Cameleon,11.55,Adra,Nubarron,True,7,8,0,0,55.0,25.0,Engineering,Geologist
150,2014-01-07 08:01:00,Coffee Cameleon,12.44,Carla,Forluniau,True,7,8,1,0,44.0,0.0,Other,Other
151,2014-01-07 08:01:00,Hallowed Grounds,9.92,Birgitta,Frente,True,7,8,1,0,92.0,18.0,Engineering,Geologist
152,2014-01-07 08:01:00,Hallowed Grounds,8.42,Rachel,Pantanal,True,7,8,1,0,42.0,0.0,Other,Other
153,2014-01-07 08:02:00,Brew've Been Served,14.49,Hennie,Osvaldo,True,7,8,2,0,49.0,21.0,Security,Perimeter Control
154,2014-01-07 08:06:00,Brew've Been Served,3.03,Inga,Ferro,False,7,8,6,0,3.0,13.0,Security,Site Control
155,2014-01-07 08:09:00,Brew've Been Served,15.66,Linda,Lagos,True,7,8,9,0,66.0,0.0,Other,Other
156,2014-01-07 08:18:00,Brew've Been Served,7.74,Felix,Resumir,True,7,8,18,0,74.0,30.0,Security,Security Group Manager
157,2014-01-07 09:17:00,Abila Airport,3840.37,Benito,Hawelon,True,7,9,17,0,37.0,100.0,Facilities,Truck Driver
158,2014-01-07 10:05:00,Stewart and Sons Fabrication,1200.9,Benito,Hawelon,True,7,10,5,0,90.0,100.0,Facilities,Truck Driver
159,2014-01-07 10:11:00,Nationwide Refinery,1347.36,Cecilia,Morluniau,True,7,10,11,0,36.0,100.0,Facilities,Truck Driver
160,2014-01-07 11:31:00,Stewart and Sons Fabrication,1783.33,Cecilia,Morluniau,True,7,11,31,0,33.0,100.0,Facilities,Truck Driver
161,2014-01-07 11:39:00,Nationwide Refinery,1562.66,Valeria,Morlun,True,7,11,39,0,66.0,100.0,Facilities,Truck Driver
162,2014-01-07 12:00:00,Coffee Shack,16.63,Varro,Awelon,True,7,12,0,0,63.0,0.0,Other,Other
163,2014-01-07 12:00:00,Bean There Done That,11.25,Lars,Azada,True,7,12,0,0,25.0,2.0,Engineering,Engineer
164,2014-01-07 12:00:00,Brewed Awakenings,12.17,Ingrid,Barranco,False,7,12,0,0,17.0,4.0,Executive,SVP/CFO
165,2014-01-07 12:00:00,Jack's Magical Beans,3.68,Isak,Baza,True,7,12,0,0,68.0,5.0,Information Technology,IT Technician
166,2014-01-07 12:00:00,Brewed Awakenings,4.84,Loreto,Bodrogi,True,7,12,0,0,84.0,15.0,Security,Site Control
167,2014-01-07 12:00:00,Brewed Awakenings,11.59,Isande,Borrasca,True,7,12,0,0,59.0,7.0,Engineering,Drill Technician
168,2014-01-07 12:00:00,Bean There Done That,13.89,Axel,Calzas,True,7,12,0,0,89.0,9.0,Engineering,Drill Technician
169,2014-01-07 12:00:00,Brewed Awakenings,6.72,Ada,Campo-Corrente,True,7,12,0,0,72.0,10.0,Executive,SVP/CIO
170,2014-01-07 12:00:00,Bean There Done That,8.03,Gustav,Cazar,True,7,12,0,0,3.0,11.0,Engineering,Hydraulic Technician
171,2014-01-07 12:00:00,Bean There Done That,6.25,Vira,Frente,True,7,12,0,0,25.0,19.0,Engineering,Hydraulic Technician
172,2014-01-07 12:00:00,Jack's Magical Beans,18.77,Elsa,Orilla,True,7,12,0,0,77.0,28.0,Engineering,Drill Technician
173,2014-01-07 12:00:00,Jack's Magical Beans,19.61,Orhan,Strum,True,7,12,0,0,61.0,32.0,Executive,SVP/COO
174,2014-01-07 12:00:00,Jack's Magical Beans,9.84,Willem,Vasco-Pais,True,7,12,0,0,84.0,35.0,Executive,Environmental Safety Advisor
175,2014-01-07 12:02:00,Nationwide Refinery,1071.04,Benito,Hawelon,False,7,12,2,0,4.0,100.0,Facilities,Truck Driver
176,2014-01-07 12:29:00,Abila Airport,124.89,Henk,Mies,True,7,12,29,0,89.0,100.0,Facilities,Truck Driver
177,2014-01-07 13:08:00,Katerina’s Café,19.07,Valeria,Morlun,True,7,13,8,0,7.0,100.0,Facilities,Truck Driver
178,2014-01-07 13:13:00,Guy's Gyros,29.57,Orhan,Strum,True,7,13,13,0,57.0,32.0,Executive,SVP/COO
179,2014-01-07 13:20:00,Abila Zacharo,13.52,Lars,Azada,True,7,13,20,0,52.0,2.0,Engineering,Engineer
180,2014-01-07 13:20:00,Gelatogalore,35.06,Ada,Campo-Corrente,True,7,13,20,0,6.0,10.0,Executive,SVP/CIO
181,2014-01-07 13:20:00,Guy's Gyros,38.56,Isia,Vann,True,7,13,20,0,56.0,16.0,Security,Perimeter Control
182,2014-01-07 13:24:00,Kalami Kafenion,45.05,Kanon,Herrero,False,7,13,24,0,5.0,22.0,Security,Badging Office
183,2014-01-07 13:24:00,Kalami Kafenion,11.64,Ruscella,Mies Haber,True,7,13,24,0,64.0,0.0,Other,Other
184,2014-01-07 13:25:00,Abila Zacharo,22.25,Isak,Baza,True,7,13,25,0,25.0,5.0,Information Technology,IT Technician
185,2014-01-07 13:29:00,Ouzeri Elian,29.1,Adra,Nubarron,True,7,13,29,0,10.0,25.0,Engineering,Geologist
186,2014-01-07 13:30:00,Gelatogalore,51.64,Marin,Onda,False,7,13,30,0,64.0,26.0,Engineering,Drill Site Manager
187,2014-01-07 13:32:00,Ouzeri Elian,28.37,Mat,Bramar,True,7,13,32,0,37.0,0.0,Other,Other
188,2014-01-07 13:33:00,Abila Zacharo,12.72,Ingrid,Barranco,True,7,13,33,0,72.0,4.0,Executive,SVP/CFO
189,2014-01-07 13:33:00,Gelatogalore,34.04,Linnea,Bergen,True,7,13,33,0,4.0,6.0,Information Technology,IT Group Manager
190,2014-01-07 13:33:00,Katerina’s Café,22.27,Nils,Calixto,True,7,13,33,0,27.0,8.0,Information Technology,IT Technician
191,2014-01-07 13:33:00,Guy's Gyros,11.31,Stenig,Fusil,True,7,13,33,0,31.0,20.0,Security,Building Control
192,2014-01-07 13:33:00,Kalami Kafenion,18.06,Edvard,Vann,True,7,13,33,0,6.0,34.0,Security,Perimeter Control
193,2014-01-07 13:34:00,Ouzeri Elian,24.84,Vira,Frente,True,7,13,34,0,84.0,19.0,Engineering,Hydraulic Technician
194,2014-01-07 13:35:00,Gelatogalore,8.98,Willem,Vasco-Pais,True,7,13,35,0,98.0,35.0,Executive,Environmental Safety Advisor
195,2014-01-07 13:37:00,Gelatogalore,21.52,Lucas,Alcazar,True,7,13,37,0,52.0,1.0,Information Technology,IT Helpdesk
196,2014-01-07 13:39:00,Gelatogalore,17.21,Hennie,Osvaldo,True,7,13,39,0,21.0,21.0,Security,Perimeter Control
197,2014-01-07 13:41:00,Katerina’s Café,31.41,Varja,Lagos,True,7,13,41,0,41.0,23.0,Security,Badging Office
198,2014-01-07 13:41:00,Abila Zacharo,17.81,Brand,Tempestad,True,7,13,41,0,81.0,33.0,Engineering,Drill Technician
199,2014-01-07 13:42:00,Ouzeri Elian,17.71,Cornelia,Lais,True,7,13,42,0,71.0,0.0,Other,Other
200,2014-01-07 13:44:00,Abila Zacharo,32.4,Carla,Forluniau,True,7,13,44,0,40.0,0.0,Other,Other
201,2014-01-07 13:45:00,Kalami Kafenion,22.83,Axel,Calzas,True,7,13,45,0,83.0,9.0,Engineering,Drill Technician
202,2014-01-07 13:46:00,Guy's Gyros,10.11,Felix,Balas,True,7,13,46,0,11.0,3.0,Engineering,Engineer
203,2014-01-07 13:46:00,Kalami Kafenion,22.14,Hideki,Cocinaro,True,7,13,46,0,14.0,12.0,Security,Site Control
204,2014-01-07 13:49:00,Gelatogalore,36.5,Rachel,Pantanal,True,7,13,49,0,50.0,0.0,Other,Other
205,2014-01-07 13:50:00,Ouzeri Elian,21.85,Linda,Lagos,True,7,13,50,0,85.0,0.0,Other,Other
206,2014-01-07 13:52:00,Gelatogalore,31.77,Lidelse,Dedos,True,7,13,52,0,77.0,14.0,Engineering,Engineering Group Manager
207,2014-01-07 13:53:00,Hippokampos,31.69,Loreto,Bodrogi,True,7,13,53,0,69.0,15.0,Security,Site Control
